SalesOrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountAmount,ShipDate,ShipMode,SalesPersonID,SalesAmount,Cost,Profit
12888,2022-06-29,77.0,48,3,1381.56,0.0,2022-07-01,Standard,2,4144.68,1679.25,2465.4300000000003
12889,2024-05-15,30.0,22,17,0.0,0.0,2024-05-18,Next Day,3,0.0,,
12890,2023-07-17,44.0,35,10,459.91,0.0,2023-07-23,Express,8,4599.1,2978.1,1621.0000000000005
12891,2024-08-22,30.0,61,10,1415.0,189.96,2024-08-29,Standard,4,13960.04,,
12892,2024-08-14,26.0,56,7,175.1,48.95,2024-08-20,Standard,5,1176.75,781.13,395.62
12893,2022-03-16,95.0,25,9,1760.61,0.0,2022-03-21,Standard,3,15845.49,7067.5199999999995,8777.970000000001
12894,2022-09-24,5.0,20,7,323.05,82.33,2022-09-28,Standard,9,2179.02,1434.93,744.0899999999999
12895,2023-11-10,51.0,17,5,738.68,0.0,2023-11-17,Standard,3,3693.3999999999996,1696.85,1996.5499999999997
12896,2024-06-22,53.0,79,9,841.16,0.0,2024-06-27,Standard,8,7570.44,4534.83,3035.6099999999997
12897,2022-04-02,95.0,8,5,707.67,22.17,2022-04-06,Express,2,3516.18,2226.95,1289.23
12898,2024-06-15,17.0,13,6,66.43,0.0,2024-06-16,Express,3,398.58000000000004,236.52,162.06000000000003
12899,2022-02-21,74.0,15,8,906.97,234.84,2022-02-25,Standard,8,7020.92,3496.72,3524.2000000000003
12900,2023-05-25,34.0,16,10,944.6,0.0,2023-05-27,Standard,6,9446.0,6450.2,2995.8
12901,2023-11-15,63.0,54,9,1756.71,0.0,2023-11-16,Express,2,15810.39,8063.460000000001,7746.9299999999985
12902,2022-04-28,39.0,64,2,172.22,36.13,2022-05-04,Next Day,2,308.31,229.28,79.03
12903,2024-08-13,79.0,8,8,707.67,167.65,2024-08-18,Next Day,10,5493.71,3563.12,1930.5900000000001
12904,2023-08-01,52.0,59,7,1601.92,0.0,2023-08-07,Standard,7,11213.44,,
12905,2023-09-11,47.0,46,13,1254.87,0.0,2023-09-14,Standard,8,16313.309999999998,8067.279999999999,8246.029999999999
12906,2024-03-21,72.0,64,17,172.22,0.0,2024-03-26,Next Day,5,2927.74,1948.88,978.8599999999997
12907,2023-01-14,82.0,57,9,1142.26,0.0,2023-01-16,Next Day,1,10280.34,5750.01,4530.33
12908,2024-01-13,44.0,1,1,410.02,22.79,2024-01-16,Express,2,387.22999999999996,258.0,129.22999999999996
12909,,26.0,48,10,1381.56,0.0,2023-12-11,Next Day,7,13815.599999999999,5597.5,8218.099999999999
12910,2024-11-07,59.0,31,6,,0.0,2024-11-11,Standard,10,,,
12911,2024-08-25,83.0,41,4,1216.73,0.0,2024-08-27,Standard,9,4866.92,2993.96,1872.96
12912,2022-03-21,31.0,60,7,633.47,0.0,2022-03-27,Standard,3,4434.29,2626.96,1807.33
12913,2023-05-25,30.0,40,7,1670.28,0.0,2023-05-26,Standard,4,11691.96,6465.2,5226.759999999999
12914,2022-11-28,25.0,69,1,206.61,0.0,2022-12-03,Express,6,206.61,130.5,76.11000000000001
12915,2023-04-25,40.0,43,2,1691.3,0.0,2023-04-27,Next Day,4,3382.6,2045.66,1336.9399999999998
12916,2024-07-10,24.0,64,5,172.22,0.0,2024-07-15,Express,5,861.1,573.2,287.9
12917,2023-09-02,68.0,32,6,1651.29,0.0,2023-09-08,Express,3,9907.74,5698.68,4209.0599999999995
12918,2022-12-04,65.0,51,7,1611.93,0.0,2022-12-10,Express,2,11283.51,5947.55,5335.96
12919,2022-02-08,94.0,49,9,84.39,0.0,2022-02-11,Standard,5,759.51,346.41,413.09999999999997
12920,2024-12-23,96.0,54,6,1756.71,0.0,2024-12-25,Next Day,5,10540.26,5375.64,5164.62
12921,2023-03-15,62.0,59,6,1601.92,0.0,2023-03-18,Next Day,9,9611.52,,
12922,2022-09-30,40.0,49,8,84.39,0.0,2022-10-05,Standard,10,675.12,307.92,367.2
12923,2022-06-12,36.0,19,1,134.47,0.0,2022-06-18,Standard,6,134.47,79.88,54.59
12924,2024-05-17,9.0,26,8,601.63,0.0,2024-05-23,Next Day,4,4813.04,1989.68,2823.3599999999997
12925,2023-02-23,42.0,64,2,172.22,15.38,2023-02-26,Express,4,329.06,229.28,99.78
12926,2022-09-01,52.0,43,7,1691.3,0.0,2022-09-03,Express,8,11839.1,7159.81,4679.29
12927,2022-05-20,70.0,76,8,1291.59,0.0,2022-05-22,Next Day,2,10332.72,6682.72,3649.999999999999
12928,2023-02-18,17.0,29,3,484.39,0.0,2023-02-19,Express,8,1453.17,763.74,689.4300000000001
12929,2022-05-26,77.0,17,1,738.68,0.0,2022-05-30,Standard,3,738.68,339.37,399.30999999999995
12930,2022-03-13,6.0,2,4,1647.98,0.0,2022-03-17,Express,4,6591.92,3261.36,3330.56
12931,2022-09-27,48.0,2,3,1647.98,0.0,2022-09-30,Standard,10,4943.9400000000005,2446.02,2497.9200000000005
12932,2023-10-24,91.0,69,16,206.61,0.0,2023-10-30,Next Day,2,3305.76,2088.0,1217.7600000000002
12933,2023-10-19,58.0,79,4,841.16,0.0,2023-10-21,Express,3,3364.64,2015.48,1349.1599999999999
12934,2023-06-04,5.0,10,10,839.41,0.0,2023-06-06,Express,3,8394.1,5823.400000000001,2570.7
12935,2024-10-10,91.0,71,5,531.92,18.31,2024-10-16,Standard,7,2641.29,1636.35,1004.94
12936,2022-10-21,82.0,20,8,323.05,93.94,2022-10-23,Next Day,3,2490.46,1639.92,850.54
12937,2023-01-29,42.0,16,9,944.6,0.0,2023-02-02,Standard,1,8501.4,5805.18,2696.2199999999993
12938,2022-01-31,21.0,36,6,774.22,0.0,2022-02-03,Express,9,4645.32,3072.8999999999996,1572.42
12939,2023-07-07,11.0,14,9,290.48,76.83,2023-07-08,Next Day,5,2537.4900000000002,1335.8700000000001,1201.6200000000001
12940,2022-01-23,18.0,15,8,906.97,139.41,2022-01-30,Express,6,7116.35,3496.72,3619.6300000000006
12941,2023-02-03,57.0,39,7,858.23,0.0,2023-02-09,Express,9,6007.610000000001,4137.98,1869.630000000001
12942,2024-12-20,9.0,35,4,,0.0,2024-12-27,Express,3,,,
12943,2024-03-20,15.0,43,7,1691.3,0.0,2024-03-21,Express,5,11839.1,7159.81,4679.29
12944,2024-09-03,44.0,17,10,738.68,4.94,2024-09-04,Express,9,7381.86,3393.7,3988.16
12945,2022-06-02,88.0,19,15,134.47,0.0,2022-06-04,Standard,2,2017.05,1198.1999999999998,818.8500000000001
12946,2024-09-20,38.0,3,7,1369.95,375.45,2024-09-24,Standard,4,9214.199999999999,5731.18,3483.0199999999986
12947,2024-10-22,73.0,41,3,1216.73,280.2,2024-10-26,Express,1,3369.9900000000002,2245.4700000000003,1124.52
12948,2023-01-07,95.0,59,8,1601.92,0.0,2023-01-13,Express,5,12815.36,,
12949,2023-05-16,1.0,72,6,1432.35,0.0,2023-05-23,Standard,6,8594.099999999999,3583.32,5010.779999999999
12950,2024-06-04,73.0,39,2,858.23,0.0,2024-06-10,Next Day,10,1716.46,1182.28,534.1800000000001
12951,2022-09-18,3.0,24,2,1857.12,0.0,2022-09-20,Next Day,2,3714.24,2476.4,1237.8399999999997
12952,2024-02-26,89.0,8,1,707.67,0.0,2024-02-28,Express,8,707.67,445.39,262.28
12953,2023-01-30,27.0,48,9,1381.56,0.0,2023-01-31,Next Day,8,12434.039999999999,5037.75,7396.289999999999
12954,2024-01-07,5.0,74,5,161.54,0.0,2024-01-11,Standard,8,807.6999999999999,494.85,312.8499999999999
12955,2022-07-06,45.0,30,5,,0.0,2022-07-12,Next Day,10,,,
12956,2022-10-27,40.0,49,4,,0.0,2022-10-29,Standard,5,,,
12957,2022-11-16,58.0,79,1,841.16,0.0,2022-11-20,Standard,10,841.16,503.87,337.28999999999996
12958,2023-10-27,57.0,9,8,380.54,0.0,2023-10-30,Next Day,8,3044.32,1990.8,1053.5200000000002
12959,2023-09-03,49.0,35,10,459.91,0.0,2023-09-04,Next Day,4,4599.1,2978.1,1621.0000000000005
12960,2024-08-02,41.0,19,7,134.47,0.0,2024-08-09,Express,9,941.29,559.16,382.13
12961,2024-11-25,61.0,74,9,161.54,0.0,2024-11-30,Standard,6,1453.86,890.73,563.1299999999999
12962,2024-09-01,41.0,54,6,1756.71,0.0,2024-09-05,Standard,7,10540.26,5375.64,5164.62
12963,2022-05-25,58.0,21,2,497.99,0.0,2022-06-01,Standard,8,995.98,522.62,473.36
12964,2024-03-11,51.0,75,7,1210.81,0.0,2024-03-15,Express,6,8475.67,4675.860000000001,3799.8099999999995
12965,2024-02-01,100.0,38,7,90.95,0.0,2024-02-05,Standard,3,636.65,303.8,332.84999999999997
12966,2024-04-03,54.0,45,2,0.0,0.0,2024-04-07,Standard,6,0.0,,
12967,2024-11-28,3.0,60,6,633.47,0.0,2024-12-03,Standard,3,3800.82,,
12968,2023-10-23,54.0,30,3,1078.8,0.0,2023-10-25,Express,4,3236.3999999999996,1990.6499999999999,1245.7499999999998
12969,2022-05-14,89.0,31,10,1772.96,0.0,2022-05-17,Next Day,4,17729.6,7870.4,9859.199999999999
12970,2022-03-16,18.0,71,3,531.92,0.0,2022-03-19,Standard,1,1595.7599999999998,981.81,613.9499999999998
12971,2024-11-23,33.0,39,4,858.23,48.51,2024-11-27,Express,9,3384.41,2364.56,1019.8499999999999
12972,2022-01-14,6.0,77,3,1694.12,0.0,2022-01-18,Express,4,5082.36,2833.38,2248.9799999999996
12973,2024-01-13,49.0,4,4,23.47,0.0,2024-01-14,Standard,7,93.88,63.48,30.4
12974,2024-04-25,94.0,31,10,1772.96,0.0,2024-05-01,Next Day,4,17729.6,7870.4,9859.199999999999
12975,2022-04-27,23.0,53,10,1515.28,0.0,2022-05-04,Standard,10,15152.8,7192.9,7959.9
12976,2022-11-04,75.0,57,2,1142.26,0.0,2022-11-09,Standard,4,2284.52,1277.78,1006.74
12977,2022-10-21,16.0,3,6,1369.95,0.0,2022-10-25,Express,7,8219.7,4912.4400000000005,3307.26
12978,2022-10-14,10.0,56,9,175.1,0.0,2022-10-16,Standard,8,1575.8999999999999,1004.3100000000001,571.5899999999998
12979,2024-04-04,71.0,32,2,1651.29,0.0,2024-04-05,Next Day,5,3302.58,1899.56,1403.02
12980,2022-12-13,72.0,58,6,1478.81,0.0,2022-12-16,Standard,8,8872.86,5289.299999999999,3583.5600000000013
12981,2022-04-15,49.0,32,17,1651.29,87.13,2022-04-22,Standard,9,27984.8,16146.26,11838.539999999999
12982,2024-01-08,18.0,80,1,1343.3,0.0,2024-01-14,Express,8,1343.3,,
12983,,97.0,72,1,1432.35,255.42,2023-06-03,Standard,1,1176.9299999999998,597.22,579.7099999999998
12984,2024-06-21,38.0,76,10,1291.59,0.0,2024-06-25,Express,2,12915.9,8353.4,4562.5
12985,2022-12-03,26.0,28,14,1147.07,0.0,2022-12-10,Express,2,16058.98,6888.28,9170.7
12986,2022-11-04,49.0,8,10,707.67,0.0,2022-11-06,Express,3,7076.7,4453.9,2622.8
12987,2022-05-31,93.0,26,6,601.63,0.0,2022-06-06,Express,9,3609.7799999999997,1492.26,2117.5199999999995
12988,2023-07-24,83.0,57,8,1142.26,301.57,2023-07-27,Standard,8,8836.51,5111.12,3725.3900000000003
12989,2024-02-11,98.0,53,5,1515.28,0.0,2024-02-14,Standard,7,7576.4,,
12990,2024-10-22,59.0,67,3,762.81,0.0,2024-10-23,Standard,5,2288.43,957.8399999999999,1330.59
12991,2022-05-25,42.0,17,3,738.68,0.0,2022-06-01,Next Day,8,2216.04,1018.11,1197.9299999999998
12992,2022-10-19,100.0,29,5,484.39,0.0,2022-10-23,Next Day,10,2421.95,1272.9,1149.0499999999997
12993,,70.0,49,5,84.39,0.0,2022-02-17,Standard,9,421.95,192.45000000000002,229.49999999999997
12994,2023-02-08,55.0,20,9,323.05,95.94,2023-02-10,Express,6,2811.51,1844.91,966.6000000000001
12995,2023-07-02,100.0,69,15,206.61,20.93,2023-07-09,Express,9,3078.2200000000003,1957.5,1120.7200000000003
12996,2022-12-03,78.0,30,4,1078.8,0.0,2022-12-08,Standard,7,4315.2,2654.2,1661.0
12997,2024-11-23,13.0,39,5,858.23,0.0,2024-11-24,Express,1,4291.15,2955.7,1335.4499999999998
12998,2023-01-17,69.0,8,9,707.67,0.0,2023-01-20,Standard,8,6369.03,4008.5099999999998,2360.52
12999,2024-09-29,,1,7,410.02,0.0,2024-10-05,Next Day,8,2870.14,1806.0,1064.1399999999999
13000,2024-04-22,56.0,69,7,206.61,0.0,2024-04-26,Next Day,8,1446.27,913.5,532.77
13001,2023-02-25,35.0,20,7,323.05,0.0,2023-03-01,Next Day,6,2261.35,1434.93,826.4199999999998
13002,2022-11-02,72.0,60,9,633.47,0.0,2022-11-08,Standard,9,5701.2300000000005,3377.5199999999995,2323.710000000001
13003,,93.0,52,2,1692.0,0.0,2024-09-09,Next Day,2,3384.0,1550.44,1833.56
13004,2024-01-06,33.0,53,6,1515.28,0.0,2024-01-12,Express,10,9091.68,4315.74,4775.9400000000005
13005,2023-01-13,64.0,80,8,1343.3,0.0,2023-01-20,Next Day,2,10746.4,7001.84,3744.5599999999995
13006,2022-09-02,14.0,80,1,1343.3,0.0,2022-09-03,Express,10,1343.3,875.23,468.06999999999994
13007,2022-09-21,12.0,52,8,1692.0,43.65,2022-09-28,Next Day,7,13492.35,6201.76,7290.59
13008,2024-11-19,73.0,45,7,0.0,0.0,2024-11-20,Next Day,1,0.0,,
13009,2022-01-24,70.0,44,4,1704.87,0.0,2022-01-27,Standard,8,6819.48,2935.04,3884.4399999999996
13010,2022-08-26,98.0,73,2,1533.38,0.0,2022-09-02,Next Day,8,3066.76,1228.0,1838.7600000000002
13011,2024-03-20,75.0,30,4,1078.8,218.9,2024-03-25,Standard,1,4096.3,2654.2,1442.1000000000004
13012,2024-03-08,42.0,53,4,1515.28,0.0,2024-03-09,Express,4,6061.12,2877.16,3183.96
13013,2024-01-23,,58,4,1478.81,0.0,2024-01-25,Next Day,2,5915.24,3526.2,2389.04
13014,2022-08-29,98.0,12,10,368.57,0.0,2022-09-02,Standard,10,3685.7,,
13015,2022-08-17,32.0,11,2,1833.75,0.0,2022-08-22,Standard,4,3667.5,2250.6,1416.9
13016,2023-03-26,81.0,32,10,1651.29,0.0,2023-04-01,Standard,9,16512.9,9497.8,7015.100000000002
13017,2024-02-01,75.0,27,3,1939.37,0.0,2024-02-02,Standard,3,5818.11,3557.88,2260.2299999999996
13018,2024-02-26,81.0,62,3,1839.55,0.0,2024-03-04,Express,8,5518.65,2553.48,2965.1699999999996
13019,2022-10-04,69.0,9,3,380.54,0.0,2022-10-10,Standard,1,1141.6200000000001,746.55,395.07000000000016
13020,2023-04-16,66.0,1,1,410.02,0.0,2023-04-22,Standard,6,410.02,258.0,152.01999999999998
13021,2022-06-18,53.0,32,2,1651.29,0.0,2022-06-19,Standard,8,3302.58,1899.56,1403.02
13022,2023-08-04,51.0,47,9,646.66,0.0,2023-08-06,Standard,5,5819.94,2445.12,3374.8199999999997
13023,2023-03-11,79.0,61,9,1415.0,0.0,2023-03-12,Next Day,3,12735.0,8107.2,4627.8
13024,2024-08-22,41.0,11,2,1833.75,0.0,2024-08-26,Standard,4,3667.5,2250.6,1416.9
13025,2024-03-19,8.0,17,1,738.68,0.0,2024-03-20,Next Day,10,738.68,339.37,399.30999999999995
13026,2023-12-24,23.0,60,2,633.47,0.0,2023-12-26,Standard,6,1266.94,750.56,516.3800000000001
13027,2022-11-27,11.0,39,2,858.23,0.0,2022-12-03,Next Day,10,1716.46,1182.28,534.1800000000001
13028,2024-05-14,74.0,70,2,1420.71,0.0,2024-05-18,Express,4,2841.42,1392.14,1449.28
13029,2024-08-03,75.0,10,1,839.41,0.0,2024-08-09,Next Day,3,839.41,,
13030,2022-01-14,72.0,42,13,691.62,0.0,2022-01-15,Next Day,4,8991.06,3771.56,5219.5
13031,2022-05-27,84.0,20,8,323.05,59.23,2022-06-03,Standard,2,2525.17,1639.92,885.25
13032,2024-01-31,15.0,9,2,380.54,0.0,2024-02-03,Next Day,4,761.08,497.7,263.38000000000005
13033,2024-01-26,86.0,6,4,372.62,0.0,2024-01-29,Express,8,1490.48,855.28,635.2
13034,2023-09-08,5.0,69,6,206.61,0.0,2023-09-11,Next Day,3,1239.66,783.0,456.6600000000001
13035,2023-11-28,21.0,65,2,1526.89,0.0,2023-11-30,Next Day,4,3053.78,1556.16,1497.6200000000001
13036,2023-11-28,94.0,63,8,225.52,0.0,2023-12-01,Express,2,1804.16,1181.52,622.6400000000001
13037,2024-04-21,99.0,10,2,839.41,0.0,2024-04-27,Next Day,5,1678.82,1164.68,514.1399999999999
13038,2023-07-22,82.0,37,1,448.4,0.0,2023-07-23,Next Day,2,448.4,277.68,170.71999999999997
13039,2022-04-25,80.0,48,10,1381.56,0.0,2022-05-01,Next Day,10,13815.599999999999,5597.5,8218.099999999999
13040,2024-08-11,84.0,38,6,90.95,0.0,2024-08-13,Express,2,545.7,260.4,285.30000000000007
13041,2023-03-13,16.0,76,7,1291.59,0.0,2023-03-16,Standard,1,9041.13,5847.38,3193.749999999999
13042,2023-08-11,95.0,23,6,407.41,0.0,2023-08-12,Express,2,2444.46,1084.6200000000001,1359.84
13043,2024-11-17,79.0,4,5,23.47,0.0,2024-11-20,Next Day,4,117.35,79.35,38.0
13044,2022-11-05,90.0,65,7,1526.89,202.04,2022-11-10,Standard,10,10486.19,5446.56,5039.63
13045,2022-05-20,20.0,49,1,84.39,0.0,2022-05-23,Standard,6,84.39,38.49,45.9
13046,2024-12-24,1.0,80,8,1343.3,0.0,2024-12-29,Standard,5,10746.4,7001.84,3744.5599999999995
13047,2024-07-04,88.0,70,9,1420.71,0.0,2024-07-07,Express,8,12786.39,6264.63,6521.759999999999
13048,2023-01-03,44.0,28,9,1147.07,0.0,2023-01-05,Next Day,7,10323.63,4428.18,5895.449999999999
13049,2024-11-06,5.0,66,5,1384.98,185.98,2024-11-13,Next Day,1,6738.92,3329.35,3409.57
13050,,60.0,9,7,380.54,0.0,2022-12-13,Standard,2,2663.78,,
13051,2023-03-19,34.0,67,3,762.81,193.01,2023-03-21,Standard,2,2095.42,957.8399999999999,1137.5800000000002
13052,2022-05-22,95.0,32,2,1651.29,397.72,2022-05-23,Standard,6,2904.8599999999997,1899.56,1005.2999999999997
13053,2022-12-05,28.0,42,4,691.62,0.0,2022-12-11,Next Day,2,2766.48,1160.48,1606.0
13054,2024-10-18,8.0,33,8,462.72,0.0,2024-10-19,Next Day,1,3701.76,2273.92,1427.8400000000001
13055,2024-09-15,35.0,31,1,1772.96,0.0,2024-09-18,Express,9,1772.96,787.04,985.9200000000001
13056,2024-01-14,22.0,74,5,161.54,0.0,2024-01-18,Standard,10,807.6999999999999,494.85,312.8499999999999
13057,,80.0,46,1,1254.87,0.0,2023-02-23,Standard,4,1254.87,620.56,634.31
13058,2022-07-02,85.0,17,9,,0.0,2022-07-04,Next Day,2,,,
13059,2024-04-08,64.0,79,2,841.16,0.0,2024-04-09,Next Day,10,1682.32,1007.74,674.5799999999999
13060,2022-11-08,55.0,4,14,23.47,0.0,2022-11-13,Next Day,7,328.58,222.17999999999998,106.4
13061,2023-12-10,49.0,61,15,,0.0,2023-12-15,Standard,7,,,
13062,2024-04-07,42.0,21,9,497.99,96.22,2024-04-09,Standard,2,4385.69,2351.79,2033.8999999999996
13063,2024-02-09,30.0,1,7,410.02,0.0,2024-02-13,Express,5,2870.14,1806.0,1064.1399999999999
13064,2022-01-06,47.0,8,9,707.67,0.0,2022-01-07,Standard,4,6369.03,4008.5099999999998,2360.52
13065,2023-01-25,3.0,39,2,858.23,0.0,2023-02-01,Standard,10,1716.46,1182.28,534.1800000000001
13066,2024-05-10,26.0,32,4,1651.29,0.0,2024-05-14,Next Day,4,6605.16,3799.12,2806.04
13067,2023-06-25,11.0,48,5,1381.56,0.0,2023-07-02,Next Day,7,6907.799999999999,2798.75,4109.049999999999
13068,2022-11-23,8.0,5,4,391.75,0.0,2022-11-29,Standard,9,1567.0,786.32,780.68
13069,2023-08-12,84.0,65,5,1526.89,0.0,2023-08-18,Express,6,7634.450000000001,3890.4,3744.0500000000006
13070,2024-10-26,76.0,38,1,90.95,0.0,2024-10-27,Standard,1,90.95,43.4,47.550000000000004
13071,2024-02-26,2.0,46,4,1254.87,0.0,2024-03-02,Next Day,6,5019.48,2482.24,2537.24
13072,2023-02-12,91.0,16,4,944.6,244.23,2023-02-13,Next Day,8,3534.17,2580.08,954.0900000000001
13073,2022-11-06,88.0,6,2,372.62,0.0,2022-11-07,Standard,4,745.24,427.64,317.6
13074,2024-03-01,53.0,80,2,1343.3,0.0,2024-03-03,Next Day,5,2686.6,,
13075,2024-12-18,84.0,57,5,1142.26,0.0,2024-12-24,Next Day,8,5711.3,3194.45,2516.8500000000004
13076,2023-07-18,22.0,18,6,522.64,0.0,2023-07-21,Next Day,9,3135.84,1777.5,1358.3400000000001
13077,2022-01-16,68.0,67,8,762.81,0.0,2022-01-18,Express,8,6102.48,2554.24,3548.24
13078,2023-07-17,90.0,44,10,1704.87,0.0,2023-07-20,Standard,6,17048.699999999997,7337.6,9711.099999999997
13079,2022-02-25,13.0,38,10,90.95,0.0,2022-03-01,Express,6,909.5,434.0,475.5
13080,2024-09-22,85.0,75,1,1210.81,0.0,2024-09-26,Standard,8,1210.81,667.98,542.8299999999999
13081,2024-09-25,61.0,9,7,380.54,0.0,2024-09-26,Express,8,2663.78,,
13082,2022-05-13,15.0,72,6,1432.35,0.0,2022-05-20,Express,9,8594.099999999999,3583.32,5010.779999999999
13083,2024-04-18,54.0,6,12,372.62,0.0,2024-04-19,Standard,7,4471.4400000000005,2565.84,1905.6000000000004
13084,2023-05-15,95.0,39,9,858.23,0.0,2023-05-16,Standard,2,7724.07,,
13085,2023-10-21,20.0,57,-4,1142.26,0.0,2023-10-27,Next Day,10,-4569.04,-2555.56,-2013.48
13086,2024-02-21,66.0,65,1,1526.89,0.0,2024-02-22,Standard,1,1526.89,778.08,748.8100000000001
13087,2024-02-14,23.0,56,1,175.1,0.0,2024-02-18,Standard,4,175.1,111.59,63.50999999999999
13088,2024-06-10,85.0,53,10,1515.28,0.0,2024-06-17,Standard,7,15152.8,7192.9,7959.9
13089,2023-04-02,83.0,34,3,1661.94,60.71,2023-04-06,Standard,1,4925.11,,
13090,2023-03-13,59.0,31,2,1772.96,26.44,2023-03-16,Express,4,3519.48,1574.08,1945.4
13091,,95.0,36,10,774.22,0.0,2022-01-04,Next Day,8,7742.200000000001,5121.5,2620.7000000000007
13092,2022-08-16,77.0,70,5,1420.71,0.0,2022-08-20,Next Day,10,7103.55,3480.3500000000004,3623.2
13093,2022-10-28,,40,2,1670.28,0.0,2022-11-03,Standard,5,3340.56,1847.2,1493.36
13094,2023-08-23,13.0,2,3,1647.98,0.0,2023-08-30,Next Day,8,4943.9400000000005,2446.02,2497.9200000000005
13095,2024-07-26,16.0,19,9,134.47,0.0,2024-08-01,Next Day,6,1210.23,718.92,491.31000000000006
13096,2023-05-25,72.0,16,1,944.6,0.0,2023-05-26,Standard,2,944.6,645.02,299.58000000000004
13097,2023-10-10,19.0,76,7,1291.59,0.0,2023-10-15,Express,7,9041.13,5847.38,3193.749999999999
13098,2024-03-03,98.0,78,6,1349.62,0.0,2024-03-04,Next Day,5,8097.719999999999,5550.0,2547.7199999999993
13099,2024-09-06,31.0,39,4,858.23,0.0,2024-09-09,Next Day,5,3432.92,2364.56,1068.3600000000001
13100,2023-03-26,49.0,18,3,522.64,0.0,2023-03-27,Next Day,5,1567.92,888.75,679.1700000000001
13101,2022-09-23,85.0,15,4,906.97,0.0,2022-09-30,Next Day,9,3627.88,1748.36,1879.5200000000002
13102,2023-01-21,15.0,12,1,368.57,76.31,2023-01-28,Standard,7,292.26,209.71,82.54999999999998
13103,2022-01-17,24.0,3,7,1369.95,0.0,2022-01-22,Standard,7,9589.65,5731.18,3858.4699999999993
13104,2022-01-31,77.0,22,8,0.0,0.0,2022-02-01,Express,3,0.0,,
13105,2022-03-05,4.0,54,9,1756.71,0.0,2022-03-06,Standard,10,15810.39,8063.460000000001,7746.9299999999985
13106,2023-02-01,83.0,24,5,1857.12,0.0,2023-02-06,Express,5,9285.599999999999,6191.0,3094.5999999999985
13107,2022-09-30,10.0,38,8,90.95,0.0,2022-10-03,Next Day,1,727.6,347.2,380.40000000000003
13108,2022-12-25,12.0,63,8,225.52,0.0,2023-01-01,Standard,2,1804.16,1181.52,622.6400000000001
13109,2022-12-23,26.0,77,5,1694.12,0.0,2022-12-25,Standard,4,8470.599999999999,4722.3,3748.2999999999984
13110,2024-04-18,2.0,16,8,944.6,0.0,2024-04-22,Express,8,7556.8,5160.16,2396.6400000000003
13111,2023-09-07,2.0,28,3,1147.07,0.0,2023-09-14,Standard,5,3441.21,1476.06,1965.15
13112,2024-05-17,40.0,2,8,1647.98,0.0,2024-05-18,Next Day,4,13183.84,6522.72,6661.12
13113,2023-03-26,24.0,17,7,738.68,79.42,2023-03-29,Express,2,5091.339999999999,2375.59,2715.749999999999
13114,2024-01-12,3.0,35,9,459.91,36.7,2024-01-17,Next Day,10,4102.490000000001,2680.29,1422.2000000000007
13115,2023-04-28,57.0,1,9,410.02,9.53,2023-04-29,Standard,10,3680.6499999999996,2322.0,1358.6499999999996
13116,2024-07-10,50.0,13,7,66.43,0.0,2024-07-15,Next Day,6,465.01000000000005,275.94,189.07000000000005
13117,2023-01-15,48.0,11,2,1833.75,0.0,2023-01-20,Express,6,3667.5,2250.6,1416.9
13118,2022-04-18,54.0,58,2,1478.81,0.0,2022-04-22,Express,10,2957.62,1763.1,1194.52
13119,2023-03-16,28.0,31,10,1772.96,0.0,2023-03-19,Next Day,4,17729.6,7870.4,9859.199999999999
13120,2024-12-04,51.0,60,9,633.47,19.77,2024-12-08,Standard,3,5681.46,3377.5199999999995,2303.9400000000005
13121,2022-05-01,23.0,51,15,1611.93,0.0,2022-05-02,Express,9,24178.95,12744.75,11434.2
13122,2022-10-15,85.0,18,1,522.64,100.54,2022-10-20,Express,7,422.09999999999997,296.25,125.84999999999997
13123,2022-07-13,33.0,24,-5,1857.12,553.99,2022-07-16,Next Day,6,-9839.589999999998,-6191.0,-3648.5899999999983
13124,2024-06-07,31.0,52,4,1692.0,0.0,2024-06-09,Standard,1,6768.0,3100.88,3667.12
13125,2023-07-03,85.0,30,1,1078.8,104.83,2023-07-08,Standard,1,973.9699999999999,663.55,310.41999999999996
13126,2024-10-30,7.0,20,7,323.05,0.0,2024-11-04,Express,8,2261.35,1434.93,826.4199999999998
13127,2024-08-15,79.0,19,3,134.47,0.0,2024-08-22,Express,5,403.40999999999997,239.64,163.76999999999998
13128,2023-01-31,84.0,52,10,1692.0,329.15,2023-02-01,Next Day,3,16590.85,7752.200000000001,8838.649999999998
13129,2023-07-30,83.0,76,7,1291.59,0.0,2023-08-04,Express,8,9041.13,5847.38,3193.749999999999
13130,2024-01-17,2.0,54,8,1756.71,0.0,2024-01-19,Standard,2,14053.68,7167.52,6886.16
13131,2024-04-19,49.0,30,8,1078.8,0.0,2024-04-21,Next Day,2,8630.4,5308.4,3322.0
13132,2023-05-21,91.0,20,2,323.05,18.27,2023-05-23,Next Day,3,627.83,409.98,217.85000000000002
13133,2024-10-11,20.0,15,7,906.97,0.0,2024-10-17,Next Day,3,6348.79,3059.6299999999997,3289.1600000000003
13134,2023-11-16,28.0,69,4,206.61,0.0,2023-11-18,Standard,2,826.44,522.0,304.44000000000005
13135,2024-01-24,73.0,11,5,1833.75,0.0,2024-01-30,Standard,6,9168.75,5626.5,3542.25
